OID_,DM,date,STATE_NAME,STATE_ABBR,Shape_Length,Shape_Area,Acres
392,0,2011-01-04,Arkansas,AR,6.95619752,2.576914486,6372936
393,0,2011-01-04,Arizona,AZ,30.02684261,8.88198085,22298909
394,0,2011-01-04,California,CA,3.925297029,0.59802725,1393880
395,0,2011-01-04,Colorado,CO,18.49199079,2.511223472,5958193
396,0,2011-01-04,Florida,FL,54.04231422,1.665320518,4465399
397,0,2011-01-04,Georgia,GA,7.203602369,1.826746595,4610479
398,0,2011-01-04,Hawaii,HI,6.937708228,0.248297403,712008
399,0,2011-01-04,Illinois,IL,10.85038234,1.03637853,2472524
400,0,2011-01-04,Indiana,IN,22.29256747,7.788444514,18299804
401,0,2011-01-04,Kansas,KS,30.0209496,11.79849834,28238242
402,0,2011-01-04,Kentucky,KY,14.74262174,3.666738223,8842257
403,0,2011-01-04,Louisiana,LA,15.46281527,1.285927339,3393858
404,0,2011-01-04,Maryland,MD,4.570891453,0.154229632,363316
405,0,2011-01-04,Michigan,MI,9.774601111,0.856672793,1935417
406,0,2011-01-04,Minnesota,MN,6.690235348,0.780948263,1611801
407,0,2011-01-04,Missouri,MO,19.53296271,4.657539189,11269270
408,0,2011-01-04,Mississippi,MS,14.09177597,4.187519414,10665321
409,0,2011-01-04,North Carolina,NC,20.84352504,5.343558279,13285817
410,0,2011-01-04,Nebraska,NE,23.17166172,7.731412793,17866909
411,0,2011-01-04,New Mexico,NM,22.46235141,16.60643006,41408783
412,0,2011-01-04,Nevada,NV,13.56644508,3.907238986,9313128
413,0,2011-01-04,Ohio,OH,8.168567662,1.737038404,4048680
414,0,2011-01-04,Oklahoma,OK,26.44225202,14.16301109,35189679
415,0,2011-01-04,Pennsylvania,PA,1.618070609,0.042645401,100270
416,0,2011-01-04,South Carolina,SC,30.6312687,3.50136341,8892823
417,0,2011-01-04,South Dakota,SD,2.75867322,0.221626593,494938
418,0,2011-01-04,Tennessee,TN,15.23339477,3.010279147,7487407
419,0,2011-01-04,Texas,TX,81.85329416,12.98002122,33332455
420,0,2011-01-04,Utah,UT,4.960219123,0.104593018,255226
421,0,2011-01-04,Virginia,VA,11.83373117,1.929631079,4684383
422,0,2011-01-04,West Virginia,WV,11.70913985,1.848150861,4420539
423,0,2011-01-04,Wyoming,WY,19.57857837,10.0658036,22530439
424,0,2010-01-05,Alaska,AK,38.67824912,79.61887641,105891694
425,0,2010-01-05,Arizona,AZ,5.110088865,0.787412595,2020880
426,0,2010-01-05,California,CA,62.45287633,8.64591327,20862176
427,0,2010-01-05,Colorado,CO,13.32291864,6.516964747,15496690
428,0,2010-01-05,Florida,FL,15.10589689,0.346138517,929281
429,0,2010-01-05,Hawaii,HI,7.782972497,0.221709094,630984
430,0,2010-01-05,Idaho,ID,27.75240753,9.888107312,21362653
431,0,2010-01-05,Michigan,MI,13.28836383,1.448305517,3067788
432,0,2010-01-05,Minnesota,MN,23.50013146,7.447100982,15401955
433,0,2010-01-05,Montana,MT,49.00705825,16.10075657,33638610
434,0,2010-01-05,New Mexico,NM,28.84522116,10.09784062,25666866
435,0,2010-01-05,Nevada,NV,24.04569368,7.632904744,17979614
436,0,2010-01-05,Oregon,OR,23.94341892,12.65040726,27969492
437,0,2010-01-05,Puerto Rico,PR,1.75733117,0.065865558,190416
438,0,2010-01-05,Texas,TX,57.54173029,13.02330263,33981201
439,0,2010-01-05,Utah,UT,19.51262186,11.91519047,28244155
440,0,2010-01-05,Washington,WA,19.37049157,8.085086052,16851049
441,0,2010-01-05,Wisconsin,WI,19.2691067,3.000180001,6450758
442,0,2010-01-05,Wyoming,WY,21.33664426,5.630612224,12416564
443,0,2016-01-05,Alaska,AK,60.16436794,33.18345733,38034108
444,0,2016-01-05,Arizona,AZ,39.55342684,16.24893187,40733107
445,0,2016-01-05,California,CA,7.10013744,1.064499422,2688739
446,0,2016-01-05,Colorado,CO,16.97387304,2.816167842,6647375
447,0,2016-01-05,Connecticut,CT,3.864098805,0.106742556,244340
448,0,2016-01-05,Florida,FL,31.53648427,2.272315714,6054774
449,0,2016-01-05,Georgia,GA,20.07547027,1.815232787,4735958
450,0,2016-01-05,Hawaii,HI,14.79903634,0.666099564,1903349
451,0,2016-01-05,Idaho,ID,29.31451771,6.247056053,13771571
452,0,2016-01-05,Indiana,IN,6.88686354,1.283781237,2982044
453,0,2016-01-05,Kansas,KS,4.040474621,0.478234068,1141704
454,0,2016-01-05,Massachusetts,MA,20.76710945,1.157219231,2621201
455,0,2016-01-05,Maryland,MD,4.907825997,0.254769825,600693
456,0,2016-01-05,Maine,ME,17.73507081,1.587576764,3444102
457,0,2016-01-05,Michigan,MI,10.92664647,3.111874804,7041104
458,0,2016-01-05,Minnesota,MN,8.965700116,1.857694319,3826349
459,0,2016-01-05,Montana,MT,29.30759057,8.07048387,17119026
460,0,2016-01-05,North Dakota,ND,21.62509897,7.163058463,15029490
461,0,2016-01-05,New Hampshire,NH,10.95917721,0.924762295,2030092
462,0,2016-01-05,New Jersey,NJ,4.920026752,0.761238956,1763381
463,0,2016-01-05,New Mexico,NM,12.63447368,5.079765089,12734471
464,0,2016-01-05,Nevada,NV,8.756933124,2.417825269,5590591
465,0,2016-01-05,New York,NY,34.63947107,5.720691404,12713679
466,0,2016-01-05,Ohio,OH,8.231840637,1.240633836,2845712
467,0,2016-01-05,Oregon,OR,14.19254358,2.393699501,5257356
468,0,2016-01-05,Pennsylvania,PA,15.28054594,2.805350331,6520763
469,0,2016-01-05,Puerto Rico,PR,4.754461504,0.131510234,380493
470,0,2016-01-05,Rhode Island,RI,4.796175944,0.209659742,479535
471,0,2016-01-05,South Carolina,SC,1.15727218,0.026009225,67246
472,0,2016-01-05,South Dakota,SD,17.22854223,2.538883628,5459182
473,0,2016-01-05,Texas,TX,7.394939154,1.082961459,2871410
474,0,2016-01-05,Utah,UT,31.66928812,5.631211684,13272439
475,0,2016-01-05,Virginia,VA,0.155499769,0.000871188,2083
476,0,2016-01-05,Vermont,VT,10.4575451,1.907628618,4204698
477,0,2016-01-05,Washington,WA,14.11043965,3.004229488,6258052
478,0,2016-01-05,West Virginia,WV,6.75310277,0.872796741,2073779
479,0,2016-01-05,Wyoming,WY,30.32236996,16.95582466,37988316
480,0,2004-01-06,Alaska,AK,252.9501713,52.16216634,75875283
481,0,2004-01-06,Arkansas,AR,9.624878515,4.503655186,11389616
482,0,2004-01-06,Arizona,AZ,9.339711368,4.219402298,10869608
483,0,2004-01-06,California,CA,22.14516525,4.152245488,10283653
484,0,2004-01-06,Colorado,CO,10.0722702,7.440630752,17481597
485,0,2004-01-06,Hawaii,HI,5.427930666,0.505337378,1449589
486,0,2004-01-06,Iowa,IA,19.71513651,4.647860999,10508229
487,0,2004-01-06,Illinois,IL,7.375484715,1.494442635,3393866
488,0,2004-01-06,Kansas,KS,13.03936487,3.92368554,9375779
489,0,2004-01-06,Louisiana,LA,6.862263392,2.049604583,5274550
490,0,2004-01-06,Michigan,MI,2.840941426,0.269159188,567757
491,0,2004-01-06,Minnesota,MN,22.95415239,6.547253663,13582654
492,0,2004-01-06,Missouri,MO,4.751179316,0.53052565,1248037
493,0,2004-01-06,Mississippi,MS,0.194000712,0.001695654,4346
494,0,2004-01-06,Montana,MT,4.857172431,1.335977715,2708126
495,0,2004-01-06,North Dakota,ND,21.17955053,13.37522899,27475578
496,0,2004-01-06,Nebraska,NE,7.039395072,2.008353498,4551474
497,0,2004-01-06,Nevada,NV,6.300136066,0.871461209,2053646
498,0,2004-01-06,Oklahoma,OK,13.57498363,5.861007036,14573422
499,0,2004-01-06,Oregon,OR,10.54549557,3.094950049,6811997
500,0,2004-01-06,South Dakota,SD,15.81929134,4.374622087,9630197
501,0,2004-01-06,Texas,TX,25.82712723,20.94587413,54639177
502,0,2004-01-06,Washington,WA,8.919683662,2.028992514,4219338
503,0,2004-01-06,Wisconsin,WI,24.55909804,2.808007956,6103350
504,0,2004-01-06,Wyoming,WY,3.950831962,0.134486888,310332
505,0,2009-01-06,Alaska,AK,94.81257951,72.87121178,87418708
506,0,2009-01-06,Alabama,AL,11.39668674,3.861235484,9909413
507,0,2009-01-06,Arizona,AZ,24.39434273,10.77031976,26769194
508,0,2009-01-06,California,CA,20.47214063,4.146254608,10183589
509,0,2009-01-06,Colorado,CO,25.54130579,18.99670185,44968280
510,0,2009-01-06,Florida,FL,61.1587704,5.667005868,15311538
511,0,2009-01-06,Georgia,GA,18.84345278,1.415945271,3611426
512,0,2009-01-06,Hawaii,HI,6.150495071,0.280982029,805442
513,0,2009-01-06,Iowa,IA,5.693627514,0.486664429,1082706
514,0,2009-01-06,Idaho,ID,36.11409949,5.912303754,12851065
515,0,2009-01-06,Indiana,IN,1.780148997,0.039129731,93879
516,0,2009-01-06,Kansas,KS,9.30871109,1.068161364,2576639
517,0,2009-01-06,Kentucky,KY,10.13647788,2.281225353,5520325
518,0,2009-01-06,Louisiana,LA,82.10089711,3.950773118,10413218
519,0,2009-01-06,Michigan,MI,19.84224069,1.158226603,2457913
520,0,2009-01-06,Minnesota,MN,23.46614042,5.665801394,12044142
521,0,2009-01-06,Mississippi,MS,8.358284,0.427943534,1120352
522,0,2009-01-06,Montana,MT,40.66171976,20.55637472,43125607
523,0,2009-01-06,North Carolina,NC,4.362037893,0.625022488,1544617
524,0,2009-01-06,North Dakota,ND,13.86648836,1.997905162,4150615
525,0,2009-01-06,Nebraska,NE,6.1645304,2.222781354,5062169
526,0,2009-01-06,New Mexico,NM,19.70405926,6.759361324,17007346
527,0,2009-01-06,Nevada,NV,20.97812349,6.296359985,14869823
528,0,2009-01-06,New York,NY,0.803585732,0.004800483,10915
529,0,2009-01-06,Ohio,OH,12.88441375,4.526626713,10642771
530,0,2009-01-06,Oklahoma,OK,23.5320304,8.345319224,20745133
531,0,2009-01-06,Oregon,OR,19.8115026,8.526661664,18753738
532,0,2009-01-06,Pennsylvania,PA,6.86437145,2.686634226,6179361
533,0,2009-01-06,South Carolina,SC,4.027213873,0.515681053,1299778
534,0,2009-01-06,South Dakota,SD,1.619685635,0.111127697,248258
535,0,2009-01-06,Tennessee,TN,5.684672697,1.233226463,3052934
536,0,2009-01-06,Texas,TX,66.75469154,22.0678255,57226842
537,0,2009-01-06,Utah,UT,24.13092656,5.939249895,14001379
538,0,2009-01-06,Virginia,VA,8.276372691,1.300955546,3140962
539,0,2009-01-06,Washington,WA,12.21101688,9.375275759,19444226
540,0,2009-01-06,Wisconsin,WI,17.53817228,2.850164965,6204479
541,0,2009-01-06,West Virginia,WV,9.893419982,1.717017289,4109915
542,0,2009-01-06,Wyoming,WY,33.45189086,15.18738788,34065756
543,0,2015-01-06,Alabama,AL,7.167119835,1.945481538,5068719
544,0,2015-01-06,Arkansas,AR,17.01696927,2.072667572,5161170
545,0,2015-01-06,Arizona,AZ,20.01770435,4.950562465,12619289
546,0,2015-01-06,California,CA,5.957596653,0.775970403,1893159
547,0,2015-01-06,Colorado,CO,21.56109854,2.449689922,5906766
548,0,2015-01-06,Florida,FL,9.356195772,0.686679725,1801359
549,0,2015-01-06,Georgia,GA,4.186815175,0.710828481,1819568
550,0,2015-01-06,Hawaii,HI,12.15995339,0.996491173,2855403
551,0,2015-01-06,Iowa,IA,6.570646092,1.123495179,2510889
552,0,2015-01-06,Idaho,ID,28.17931337,8.33155699,18188781
553,0,2015-01-06,Illinois,IL,0.431546862,0.00290175,7081
554,0,2015-01-06,Kansas,KS,20.69080411,9.527358917,22648363
555,0,2015-01-06,Kentucky,KY,8.593058634,1.730615063,4221157
556,0,2015-01-06,Louisiana,LA,49.81167603,1.299376482,3432073
557,0,2015-01-06,Maryland,MD,11.98008742,0.374929597,895417
558,0,2015-01-06,Minnesota,MN,33.92387059,20.45813092,43036177
559,0,2015-01-06,Missouri,MO,5.228146028,0.565522134,1389888
560,0,2015-01-06,Mississippi,MS,7.735439278,0.883747881,2309331
561,0,2015-01-06,Montana,MT,5.324157858,0.49562034,1076583
562,0,2015-01-06,North Carolina,NC,11.34796374,2.380666394,5926253
563,0,2015-01-06,North Dakota,ND,22.01482827,14.59506623,30126736
564,0,2015-01-06,Nebraska,NE,19.96045055,5.177504302,11992898
565,0,2015-01-06,New Jersey,NJ,1.965341649,0.146694202,338030
566,0,2015-01-06,New Mexico,NM,37.49316421,7.198244061,18199348
567,0,2015-01-06,Nevada,NV,4.492131077,0.904958266,2138311
568,0,2015-01-06,New York,NY,11.1352387,1.442221141,3247090
569,0,2015-01-06,Oklahoma,OK,19.21970861,1.999470447,5007454
570,0,2015-01-06,Oregon,OR,12.73268328,1.596612871,3526588
571,0,2015-01-06,Pennsylvania,PA,15.95561026,4.079351622,9450837
572,0,2015-01-06,Puerto Rico,PR,1.102021632,0.023740314,68762
573,0,2015-01-06,South Carolina,SC,8.743086676,0.258372642,658758
574,0,2015-01-06,South Dakota,SD,18.59362326,10.6020652,23209652
575,0,2015-01-06,Tennessee,TN,8.864711346,1.853712064,4591002
576,0,2015-01-06,Texas,TX,73.6303994,12.52531686,32570027
577,0,2015-01-06,Utah,UT,24.04895444,5.059802292,12010909
578,0,2015-01-06,Virginia,VA,35.74328663,1.677382376,4063005
579,0,2015-01-06,Washington,WA,13.98514472,2.895630056,5959207
580,0,2015-01-06,Wisconsin,WI,0.122538677,0.000352657,763
581,0,2015-01-06,West Virginia,WV,0.691626582,0.010618534,25035
582,0,2015-01-06,Wyoming,WY,3.195650854,0.67009997,1529029
583,0,2003-01-07,Arkansas,AR,7.138843904,2.585093208,6391040
584,0,2003-01-07,California,CA,22.27611816,4.019791145,9802500
585,0,2003-01-07,Colorado,CO,1.418320792,0.081182414,197898
586,0,2003-01-07,Georgia,GA,20.51166962,5.83490433,15099288
587,0,2003-01-07,Hawaii,HI,14.84016386,1.201237402,3432793
588,0,2003-01-07,Iowa,IA,15.38394622,8.050577032,18136588
589,0,2003-01-07,Idaho,ID,5.852772583,1.809299426,3705527
590,0,2003-01-07,Illinois,IL,10.62472881,3.576090277,8359719
591,0,2003-01-07,Indiana,IN,6.624060058,1.227186401,2845880
592,0,2003-01-07,Kansas,KS,17.85260952,4.578481214,11033899
593,0,2003-01-07,Maine,ME,7.957901533,2.414071042,5137430
594,0,2003-01-07,Michigan,MI,27.03139016,3.272905292,6945685
595,0,2003-01-07,Minnesota,MN,29.28167754,13.33599545,27667046
596,0,2003-01-07,Missouri,MO,12.45896633,4.363397639,10528772
597,0,2003-01-07,Montana,MT,20.32388507,4.874310726,9861904
598,0,2003-01-07,North Carolina,NC,7.810669163,2.538908248,6307899
599,0,2003-01-07,North Dakota,ND,23.68157669,14.42955473,29701603
600,0,2003-01-07,Nebraska,NE,5.746849297,1.139454818,2578939
601,0,2003-01-07,New Mexico,NM,13.7548349,5.995599374,15144181
602,0,2003-01-07,Nevada,NV,5.638680907,0.741131291,1751633
603,0,2003-01-07,New York,NY,2.959687444,0.464243375,1051222
604,0,2003-01-07,Ohio,OH,10.83766711,2.36087537,5434319
605,0,2003-01-07,Oklahoma,OK,10.20048014,2.995513816,7364229
606,0,2003-01-07,Oregon,OR,11.08580389,3.264369683,7146143
607,0,2003-01-07,Pennsylvania,PA,4.96387624,1.02850976,2349488
608,0,2003-01-07,Puerto Rico,PR,8.543570381,0.537307684,1554539
609,0,2003-01-07,South Carolina,SC,11.2732686,4.206493869,10654223
610,0,2003-01-07,South Dakota,SD,13.64138146,3.132026679,6831553
611,0,2003-01-07,Texas,TX,12.11651215,3.653445544,9474720
612,0,2003-01-07,Virginia,VA,0.783256139,0.008979556,22044
613,0,2003-01-07,Washington,WA,40.43391221,13.28750908,27625568
614,0,2003-01-07,Wisconsin,WI,32.54967883,9.318537573,20326508
615,0,2014-01-07,Alaska,AK,168.7359175,38.84863301,53168806
616,0,2014-01-07,Alabama,AL,3.68835873,0.684469772,1783069
617,0,2014-01-07,Arkansas,AR,4.450424116,0.46462711,1172091
618,0,2014-01-07,Arizona,AZ,41.48867316,7.723182646,19489696
619,0,2014-01-07,California,CA,11.26577252,1.719281377,4355796
620,0,2014-01-07,Colorado,CO,32.74478575,12.79533058,30408314
621,0,2014-01-07,Connecticut,CT,8.57540126,1.314742043,3005853
622,0,2014-01-07,Florida,FL,38.10551892,3.40836215,9175234
623,0,2014-01-07,Georgia,GA,19.88780626,1.094160229,2856745
624,0,2014-01-07,Hawaii,HI,6.02348242,0.268277335,768391
625,0,2014-01-07,Iowa,IA,26.89531817,3.840144282,8651895
626,0,2014-01-07,Idaho,ID,21.09243462,7.478688217,15753176
627,0,2014-01-07,Illinois,IL,23.28800252,4.373617612,10107446
628,0,2014-01-07,Kansas,KS,14.83283803,10.64693864,25472355
629,0,2014-01-07,Louisiana,LA,16.55394265,1.781037811,4689451
630,0,2014-01-07,Massachusetts,MA,9.457778008,1.053313578,2384945
631,0,2014-01-07,Maryland,MD,3.150004597,0.245801691,579556
632,0,2014-01-07,Maine,ME,55.97218015,3.395916734,7375239
633,0,2014-01-07,Minnesota,MN,36.04510925,7.056634657,15006426
634,0,2014-01-07,Missouri,MO,19.42434702,3.935545637,9308318
635,0,2014-01-07,Montana,MT,26.1248595,6.488638745,13709616
636,0,2014-01-07,North Carolina,NC,15.02534688,0.686100726,1726979
637,0,2014-01-07,North Dakota,ND,5.997344725,1.246416405,2527948
638,0,2014-01-07,Nebraska,NE,30.39097707,8.28099141,19002823
639,0,2014-01-07,New Hampshire,NH,7.663188228,1.176871289,2606462
640,0,2014-01-07,New Jersey,NJ,4.641505338,0.487481361,1126839
641,0,2014-01-07,New Mexico,NM,25.90927106,6.166809234,15586558
642,0,2014-01-07,Nevada,NV,4.423325242,0.914165686,2262615
643,0,2014-01-07,New York,NY,21.58843854,3.0082249,6750555
644,0,2014-01-07,Oklahoma,OK,17.91287049,1.978921023,4915902
645,0,2014-01-07,Oregon,OR,10.15954658,3.43968804,7407769
646,0,2014-01-07,Pennsylvania,PA,12.29534769,2.649122389,6109431
647,0,2014-01-07,Puerto Rico,PR,2.768107572,0.191641627,554800
648,0,2014-01-07,Rhode Island,RI,7.815543563,0.287045309,656129
649,0,2014-01-07,South Carolina,SC,14.26952154,0.279111407,719360
650,0,2014-01-07,South Dakota,SD,6.115932674,0.956447948,2090084
651,0,2014-01-07,Texas,TX,144.5314099,18.02820848,47234120
652,0,2014-01-07,Utah,UT,22.44506367,9.471388621,22625801
653,0,2014-01-07,Virginia,VA,0.683165709,0.019422237,46482
654,0,2014-01-07,Vermont,VT,7.774453834,1.097509059,2394223
655,0,2014-01-07,Washington,WA,13.05804864,9.432480617,19536993
656,0,2014-01-07,Wisconsin,WI,18.66482643,2.776331161,6090297
657,0,2014-01-07,West Virginia,WV,4.319271767,0.182734254,433195
658,0,2014-01-07,Wyoming,WY,28.60763674,13.31374719,30043514
659,0,2000-02-01,Alabama,AL,16.83725816,6.356436599,16482180
660,0,2000-02-01,Arkansas,AR,15.18031882,9.724435368,24236536
661,0,2000-02-01,Arizona,AZ,23.8914306,28.91942717,72954417
662,0,2000-02-01,California,CA,29.45782281,20.59040267,51447445
663,0,2000-02-01,Colorado,CO,21.45874527,8.473222351,20371698
664,0,2000-02-01,Florida,FL,57.35774703,4.550053644,12074487
665,0,2000-02-01,Georgia,GA,0.897492259,0.015772354,39487
666,0,2000-02-01,Iowa,IA,5.38743148,0.752357619,1680641
667,0,2000-02-01,Illinois,IL,10.83890278,1.78147891,4299193
668,0,2000-02-01,Indiana,IN,10.87927535,2.481258598,5934347
669,0,2000-02-01,Kansas,KS,20.54999883,11.30876682,27232414
670,0,2000-02-01,Kentucky,KY,19.53046575,4.363826734,10554935
671,0,2000-02-01,Louisiana,LA,103.6160561,1.492074234,3953243
672,0,2000-02-01,Maryland,MD,3.394859208,0.263826053,622069
673,0,2000-02-01,Michigan,MI,30.52982206,8.95982061,19792508
674,0,2000-02-01,Minnesota,MN,13.45904448,3.07401661,6654632
675,0,2000-02-01,Missouri,MO,17.99771524,11.28233027,27347118
676,0,2000-02-01,Mississippi,MS,9.026226046,1.268704838,3324900
677,0,2000-02-01,Montana,MT,14.08642608,9.597832219,19700330
678,0,2000-02-01,North Carolina,NC,8.324260696,1.340384,3331466
679,0,2000-02-01,North Dakota,ND,16.90411837,15.36117561,31841688
680,0,2000-02-01,Nebraska,NE,11.66816403,4.403810756,10010618
681,0,2000-02-01,New Mexico,NM,22.46338446,28.08585431,70587348
682,0,2000-02-01,Nevada,NV,19.891101,22.64148334,53879874
683,0,2000-02-01,Ohio,OH,17.04785851,5.851374927,13734967
684,0,2000-02-01,Oklahoma,OK,27.4517481,17.86923359,44403591
685,0,2000-02-01,Pennsylvania,PA,5.110318361,1.354482914,3169740
686,0,2000-02-01,South Carolina,SC,20.28513779,1.745818196,4433075
687,0,2000-02-01,South Dakota,SD,15.40825947,10.77363813,23461765
688,0,2000-02-01,Tennessee,TN,12.46353344,1.220272096,3010271
689,0,2000-02-01,Texas,TX,38.45675736,12.38043098,31188338
690,0,2000-02-01,Utah,UT,16.12055875,12.76623894,30631587
691,0,2000-02-01,Virginia,VA,11.11658713,1.676732504,4066431
692,0,2000-02-01,Wisconsin,WI,23.4855036,10.44138718,22919889
693,0,2000-02-01,West Virginia,WV,15.88479094,5.737656148,13698927
694,0,2005-02-01,Arizona,AZ,15.97987171,5.060896404,12743636
695,0,2005-02-01,California,CA,19.00102979,2.887733088,7049134
696,0,2005-02-01,Colorado,CO,24.26983809,13.48050987,32182550
697,0,2005-02-01,Florida,FL,44.57293563,2.666465292,7291954
698,0,2005-02-01,Iowa,IA,12.67570327,4.511100316,10316806
699,0,2005-02-01,Kansas,KS,16.01120028,4.499664206,10655176
700,0,2005-02-01,Minnesota,MN,12.92095184,8.578013681,18536569
701,0,2005-02-01,Missouri,MO,5.143513796,0.870333715,2031695
702,0,2005-02-01,Montana,MT,12.8386241,5.243861184,10652333
703,0,2005-02-01,North Dakota,ND,15.10175477,5.372492715,10993023
704,0,2005-02-01,Nebraska,NE,16.43547665,6.334609743,14463773
705,0,2005-02-01,New Mexico,NM,14.00442572,2.821845273,7116088
706,0,2005-02-01,Nevada,NV,27.35757593,8.39491716,20087743
707,0,2005-02-01,Oregon,OR,17.07370203,5.506825633,12094193
708,0,2005-02-01,South Dakota,SD,16.97968848,4.470659761,9807051
709,0,2005-02-01,Texas,TX,0.849215152,0.029561505,76611
710,0,2005-02-01,Utah,UT,10.78800269,4.688681592,11208086
711,0,2005-02-01,Washington,WA,9.724917224,2.108321105,4407548
712,0,2005-02-01,Wyoming,WY,6.940479284,1.375534968,3155881
713,0,2011-02-01,Alaska,AK,467.2490235,95.54084647,137176009
714,0,2011-02-01,Alabama,AL,18.57815583,3.473224816,8883136
715,0,2011-02-01,Arkansas,AR,3.103559633,0.381555335,941533
716,0,2011-02-01,Arizona,AZ,28.04151045,10.82551391,27283595
717,0,2011-02-01,California,CA,0.818190876,0.024806416,63631
718,0,2011-02-01,Colorado,CO,18.34680864,2.462116477,5841521
719,0,2011-02-01,District of Columbia,DC,0.778928912,0.012148841,28902
720,0,2011-02-01,Delaware,DE,6.397956791,0.383027355,912792
721,0,2011-02-01,Florida,FL,52.17784005,1.881393623,5028245
722,0,2011-02-01,Georgia,GA,8.0913532,2.193502457,5530478
723,0,2011-02-01,Hawaii,HI,7.188800123,0.278683485,798860
724,0,2011-02-01,Illinois,IL,13.0009649,3.219661495,7730311
725,0,2011-02-01,Indiana,IN,22.24799552,7.774411226,18267189
726,0,2011-02-01,Kansas,KS,33.81731521,8.529807133,20345541
727,0,2011-02-01,Kentucky,KY,14.73048928,3.713513007,8955746
728,0,2011-02-01,Louisiana,LA,20.10946114,1.831174034,4820470
729,0,2011-02-01,Maryland,MD,43.46100304,2.103429876,4987979
730,0,2011-02-01,Michigan,MI,42.06287936,4.513498549,9779843
731,0,2011-02-01,Minnesota,MN,6.690235348,0.780948263,1611801
732,0,2011-02-01,Missouri,MO,18.39426671,6.809010948,16462962
733,0,2011-02-01,Mississippi,MS,21.61852903,3.592751771,9145595
734,0,2011-02-01,North Carolina,NC,19.48734387,4.999109552,12416415
735,0,2011-02-01,Nebraska,NE,23.19734227,7.772503105,17961054
736,0,2011-02-01,New Hampshire,NH,3.950718489,0.444863053,982325
